ALL^H,Allstate Corporation (The) Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series H,,United States,,146018,,
ALL^I,Allstate Corporation (The) Depositary Shares each representing a 1/1000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock Series I,,United States,,17711,,
ALLE,Allegion plc Ordinary Shares,11367849491,United States,2013,578303,Consumer Services,Diversified Commercial Services
ALLK,Allakos Inc. Common Stock,5828573838,United States,2018,193763,Health Care,Major Pharmaceuticals
ALLO,Allogene Therapeutics Inc. Common Stock,4701856556,United States,2018,404113,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALLY,Ally Financial Inc. Common Stock,17170485688,United States,2014,4490427,Finance,Major Banks
ALLY^A,GMAC Capital Trust I Fixed Rate Floating Rate Trust Preferred Securities Series 2,,United States,,61030,,
ALNA,Allena Pharmaceuticals Inc. Common Stock,76787567,United States,2017,493090,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALNY,Alnylam Pharmaceuticals Inc. Common Stock,15810482827,United States,2004,359685,Health Care,Major Pharmaceuticals
ALOT,AstroNova Inc. Common Stock,100888738,United States,1983,14550,Technology,Computer peripheral equipment
ALP^Q,Alabama Power Company 5.00% Class A Preferred Stock Cumulative Par Value $1 Per Share (Stated Capital $25 Per Share),,United States,,7740,,
ALPN,Alpine Immune Sciences Inc. Common Stock,242881343,United States,2015,56475,Health Care,Major Pharmaceuticals
ALRM,Alarm.com Holdings Inc. Common Stock,4172728294,United States,2015,278531,Technology,Computer Software: Prepackaged Software
ALRN,Aileron Therapeutics Inc. Common Stock,123588463,United States,2017,1014231,Health Care,Major Pharmaceuticals
ALRS,Alerus Financial Corporation Common Stock,534515342,United States,2019,14541,Finance,Major Banks
ALSK,Alaska Communications Systems Group Inc. Common Stock,177457696,United States,1999,515340,Public Utilities,Telecommunications Equipment
ALSN,Allison Transmission Holdings Inc. Common Stock,4632282238,United States,2012,1748204,Capital Goods,Auto Parts:O.E.M.
ALT,Altimmune Inc. Common Stock,503387595,United States,,622391,Health Care,Major Pharmaceuticals
ALTA,Altabancorp Common Stock,788707564,United States,2015,43317,Finance,Major Banks
ALTM,Altus Midstream Company Class A Common Stock,851964362,United States,2017,37656,Public Utilities,Natural Gas Distribution
ALTO,Alto Ingredients Inc. Common Stock,365359680,United States,,5494869,Basic Industries,Major Chemicals
ALTR,Altair Engineering Inc. Class A Common Stock,4548254205,United States,2017,227026,Technology,Computer Software: Prepackaged Software
ALTU,Altitude Acquisition Corp. Class A Common Stock,372000000,United States,2021,666382,Finance,Business Services
ALTUU,Altitude Acquisition Corp. Unit,0,United States,2020,94,Finance,Business Services
ALTUW,Altitude Acquisition Corp. Warrant,0,United States,2021,181572,Finance,Business Services
ALVR,AlloVir Inc. Common Stock,1390633387,United States,2020,350093,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ALX,Alexander's Inc. Common Stock,1447099549,United States,,4970,Consumer Services,Real Estate Investment Trusts
ALXN,Alexion Pharmaceuticals Inc. Common Stock,33735669462,United States,1996,1563723,Health Care,Major Pharmaceuticals
ALXO,ALX Oncology Holdings Inc. Common Stock,2741490167,United States,2020,187288,Health Care,Major Pharmaceuticals
ALYA,Alithya Group inc. Class A Subordinate Voting Shares,148687962,Canada,,463866,Technology,Computer Software: Programming Data Processing
AM,Antero Midstream Corporation Common Stock,4206319502,United States,2017,3187383,Public Utilities,Natural Gas Distribution
AMAL,Amalgamated Financial Corp. Common Stock (DE),521178528,United States,2018,50382,Finance,Major Banks
AMAOU,American Acquisition Opportunity Inc. Units,0,United States,2021,29375,Finance,Business Services
AMAT,Applied Materials Inc. Common Stock,1.16E+11,United States,1972,7968294,Technology,Semiconductors
AMBA,Ambarella Inc. Ordinary Shares,3438418337,United States,2012,426015,Technology,Semiconductors
AMBC,Ambac Financial Group Inc. Common Stock,776248423,United States,,211975,Finance,Property-Casualty Insurers
AMCX,AMC Networks Inc. Class A Common Stock,2228876590,United States,,598941,Consumer Services,Television Services
AMD,Advanced Micro Devices Inc. Common Stock,92060683432,United States,,39126665,Technology,Semiconductors
AME,AMETEK Inc.,29413128806,United States,,1011854,Capital Goods,Industrial Machinery/Components
AMED,Amedisys Inc Common Stock,8545877988,United States,,132403,Health Care,Medical/Nursing Services
AMEH,Apollo Medical Holdings Inc. Common Stock,1173749635,United States,,58000,Consumer Services,Professional Services
AMG,Affiliated Managers Group Inc. Common Stock,6349870254,United States,,318850,Finance,Investment Managers
AMGN,Amgen Inc. Common Stock,1.44E+11,United States,1983,1978996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AMHC,Amplitude Healthcare Acquisition Corporation Class A Common Stock,123750000,United States,1991,3925,Finance,Business Services
AMHCU,Amplitude Healthcare Acquisition Corporation Unit,0,United States,2019,100,Finance,Business Services
AMHCW,Amplitude Healthcare Acquisition Corporation Warrants,0,United States,2020,7055,Finance,Business Services
AMK,AssetMark Financial Holdings Inc. Common Stock,1696995752,United States,2019,49222,Finance,Investment Managers
AMKR,Amkor Technology Inc. Common Stock,5547941131,United States,1998,989352,Technology,Semiconductors
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,3467765207,United States,,184084,Technology,Professional Services
AMNB,American National Bankshares Inc. Common Stock,368660177,United States,,25766,Finance,Major Banks
AMOT,Allied Motion Technologies Inc.,511395919,United States,,20935,Capital Goods,Electrical Products
AMP,Ameriprise Financial Inc. Common Stock,27144313315,United States,,360081,Finance,Investment Managers
AMPE,Ampio Pharmaceuticals Inc.,320831770,United States,,1061877,Health Care,Major Pharmaceuticals
AMPG,Amplitech Group Inc. Common Stock,68505962,United States,,347695,Capital Goods,Telecommunications Equipment
AMPGW,Amplitech Group Inc. Warrants,0,United States,,6251,Capital Goods,Telecommunications Equipment
AMPH,Amphastar Pharmaceuticals Inc. Common Stock,853792866,United States,2014,77978,Health Care,Major Pharmaceuticals
AMPY,Amplify Energy Corp. Common Stock,103205414,United States,2016,385434,Energy,Oil & Gas Production
AMR,Alpha Metallurgical Resources Inc. Common Stock,223611930,United States,2018,81584,Energy,Coal Mining
AMRB,American River Bankshares Common Stock,97545944,United States,,1044,Finance,Major Banks
AMRC,Ameresco Inc. Class A Common Stock,2269464979,United States,2010,961740,Basic Industries,Engineering & Construction
AMRK,A-Mark Precious Metals Inc. Common Stock,348523894,United States,,54673,Basic Industries,Other Specialty Stores
AMRS,Amyris Inc. Common Stock,5283683565,United States,2010,4030411,Basic Industries,Major Chemicals
AMS,American Shared Hospital Services Common Stock,15554700,United States,,15432,Health Care,Medical Specialities
AMSC,American Superconductor Corporation Common Stock,503088840,United States,1991,1059064,Consumer Durables,Metal Fabrications
AMSF,AMERISAFE Inc. Common Stock,1249752964,United States,2005,56766,Finance,Property-Casualty Insurers
AMST,Amesite Inc. Common Stock,86866366,United States,2020,115784,Technology,Computer Software: Prepackaged Software
AMSWA,American Software Inc. Class A Common Stock,662662561,United States,,107008,Technology,Computer Software: Prepackaged Software
AMT,American Tower Corporation (REIT) Common Stock,1.05E+11,United States,,1657023,Consumer Services,Real Estate Investment Trusts
AMTB,Amerant Bancorp Inc. Class A Common Stock,705882717,United States,,36593,Finance,Major Banks
AMTBB,Amerant Bancorp Inc. Class B Common Stock,627535821,United States,,27198,Finance,Major Banks
AMTI,Applied Molecular Transport Inc. Common Stock,1480850400,United States,2020,608734,Health Care,Major Pharmaceuticals
AMTX,Aemetis Inc. Common Stock,489761432,United States,,3990768,Basic Industries,Major Chemicals
AMWD,American Woodmark Corporation Common Stock,1650641362,United States,1986,86327,Basic Industries,Forest Products
AMWL,American Well Corporation Class A Common Stock,3982505624,United States,2020,3636430,Miscellaneous,Business Services
AMZN,Amazon.com Inc. Common Stock,1.54E+12,United States,1997,2334334,Consumer Services,Catalog/Specialty Distribution
AN,AutoNation Inc. Common Stock,7814285709,United States,,764540,Consumer Durables,Automotive Aftermarket
ANAB,AnaptysBio Inc. Common Stock,553622373,United States,2017,155454,Health Care,Major Pharmaceuticals
ANAT,American National Group Inc. Common Stock,2938770960,United States,,17282,Finance,Life Insurance
ANDA,Andina Acquisition Corp. III Ordinary Shares,45540260,United States,2019,5006,Finance,Business Services
ANDAR,Andina Acquisition Corp. III Right,0,United States,2019,26794,Finance,Business Services
ANDAW,Andina Acquisition Corp. III Warrant,0,United States,2019,25514,Finance,Business Services
ANDE,Andersons Inc. (The) Common Stock,939396292,United States,,146246,Consumer Services,Farming/Seeds/Milling
ANF,Abercrombie & Fitch Company Common Stock,2184588990,United States,,1364186,Consumer Services,Clothing/Shoe/Accessory Stores
ANGI,Angi Inc. Class A Common Stock,6465698996,United States,,1844775,Consumer Services,Advertising
ANGN,Angion Biomedica Corp. Common Stock,558285595,United States,2021,52944,Health Care,Major Pharmaceuticals
ANGO,AngioDynamics Inc. Common Stock,853046519,United States,2004,918557,Health Care,Medical/Dental Instruments
ANIK,Anika Therapeutics Inc. Common Stock,544955373,United States,,1192558,Health Care,Medical/Dental Instruments
ANIP,ANI Pharmaceuticals Inc.,407311730,United States,,46446,Health Care,Major Pharmaceuticals
ANIX,Anixa Biosciences Inc. Common Stock,132130332,United States,,302205,Health Care,Major Pharmaceuticals
ANNX,Annexon Inc. Common Stock,942874741,United States,2020,82949,Health Care,Major Pharmaceuticals
ANSS,ANSYS Inc. Common Stock,28792042954,United States,1996,600886,Technology,Computer Software: Prepackaged Software
ANTM,Anthem Inc. Common Stock,89167712308,United States,,1390148,Health Care,Medical Specialities
ANVS,Annovis Bio Inc. Common Stock,194374374,United States,2020,232101,Health Care,Major Pharmaceuticals
ANY,Sphere 3D Corp. Common Shares,18566559,Canada,,372536,Technology,EDP Services
ANZUU,Anzu Special Acquisition Corp I Units,0,United States,2021,272231,Finance,Business Services
AOD,Aberdeen Total Dynamic Dividend Fund Common Stock,996322941,United States,2007,200428,,
AON,Aon plc Class A Ordinary Shares (Ireland),52448706863,United States,,1102992,Finance,Specialty Insurers
AONE,one Class A Ordinary Shares,322768750,United States,2020,411864,Finance,Business Services
AOS,A.O. Smith Corporation Common Stock,11179188821,United States,,912691,Consumer Durables,Consumer Electronics/Appliances
AOUT,American Outdoor Brands Inc. Common Stock ,346967255,United States,,92681,Capital Goods,Ordnance And Accessories
AP,Ampco-Pittsburgh Corporation Common Stock,126481085,United States,,66134,Capital Goods,Fluid Controls
APA,APA Corporation Common Stock,6739145049,United States,,6172098,Energy,Oil & Gas Production
APAM,Artisan Partners Asset Management Inc. Class A Common Stock,4079647414,United States,2013,431338,Finance,Investment Managers
APD,Air Products and Chemicals Inc. Common Stock,62535061883,United States,,896342,Basic Industries,Major Chemicals
APDN,Applied DNA Sciences Inc. Common Stock,53058825,United States,,113392,Consumer Services,Other Consumer Services
APEI,American Public Education Inc. Common Stock,654690428,United States,2007,79104,Consumer Services,Other Consumer Services
APEN,Apollo Endosurgery Inc. Common Stock,140572612,United States,,61030,Health Care,Medical/Dental Instruments
APH,Amphenol Corporation Common Stock,39298472949,United States,,2586975,Capital Goods,Electrical Products
APHA,Aphria Inc. Common Shares,5578767329,Canada,,7407220,Consumer Durables,Specialty Chemicals
APLE,Apple Hospitality REIT Inc. Common Shares,3334792449,United States,2015,1082501,Consumer Services,Real Estate Investment Trusts
APLS,Apellis Pharmaceuticals Inc. Common Stock,3379784098,United States,2017,708560,Health Care,Major Pharmaceuticals
APLT,Applied Therapeutics Inc. Common Stock,477532566,United States,2019,74446,Health Care,Major Pharmaceuticals
APO,Apollo Global Management Inc. Class A Common Stock,10949294270,United States,2011,2228895,Finance,Investment Managers
APO^A,Apollo Global Management Inc. 6.375% Series A Preferred Shares,,United States,,32586,,
APO^B,Apollo Global Management Inc 6.375% Series B Preferred Shares,,United States,,15474,,
APOG,Apogee Enterprises Inc. Common Stock,1038227504,United States,,147751,Capital Goods,Auto Parts:O.E.M.
APPF,AppFolio Inc. Class A Common Stock,4756867752,United States,2015,75556,Technology,Computer Software: Prepackaged Software
APPH,AppHarvest Inc. Common Stock,1755790642,United States,2020,1536331,Consumer Non-Durables,Farming/Seeds/Milling
APPHW,AppHarvest Inc. Warrants,0,United States,2020,329327,Consumer Non-Durables,Farming/Seeds/Milling
APPN,Appian Corporation Class A Common Stock,9003143241,United States,2017,1064333,Technology,Computer Software: Prepackaged Software
APPS,Digital Turbine Inc. Common Stock,6662207783,United States,,2885074,Miscellaneous,Multi-Sector Companies
APR,Apria Inc. Common Stock,902455751,United States,2021,244692,Health Care,Medical/Nursing Services
APRE,Aprea Therapeutics Inc. Common stock,101484901,United States,2019,631886,Health Care,Major Pharmaceuticals
APRN,Blue Apron Holdings Inc. Class A Common Stock,115970874,United States,2017,263172,Consumer Services,Catalog/Specialty Distribution
APSG,Apollo Strategic Growth Capital Class A Ordinary Shares,1025207955,United States,2020,732810,Finance,Business Services
APT,Alpha Pro Tech Ltd. Common Stock,128897256,Canada,,288857,Health Care,Industrial Specialties
APTO,Aptose Biosciences Inc. Common Shares,544148732,Canada,,4846745,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
APTS,Preferred Apartment Communities Inc. Common Stock,491941275,United States,2011,196683,Consumer Services,Real Estate Investment Trusts
